strAudioPath,pcm_time(UTC ms),sr_result
msc_log_2017-07-20Thu21-36-32.117000.pcm.SpeexWb.pcm,1500557792117.0,未来几天会下雨吗
msc_log_2017-07-20Thu21-36-36.982000.pcm.SpeexWb.pcm,1500557796982.0,我想看一下今天西安的天气
msc_log_2017-07-20Thu21-36-42.591000.pcm.SpeexWb.pcm,1500557802591.0,西安今天有大风吗
msc_log_2017-07-20Thu21-36-47.202000.pcm.SpeexWb.pcm,1500557807202.0,明天的风力情况呢
msc_log_2017-07-20Thu21-36-51.635000.pcm.SpeexWb.pcm,1500557811635.0,今天西安的气温怎么样
msc_log_2017-07-20Thu21-37-06.511000.pcm.SpeexWb.pcm,1500557826511.0,明天的气温呢
msc_log_2017-07-20Thu21-37-10.515000.pcm.SpeexWb.pcm,1500557830515.0,未来几天会下雨吗
msc_log_2017-07-20Thu21-37-24.544000.pcm.SpeexWb.pcm,1500557844544.0,帮我打开今天北京的天气
msc_log_2017-07-20Thu21-37-29.986000.pcm.SpeexWb.pcm,1500557849986.0,今天的空气质量怎么样
msc_log_2017-07-20Thu21-37-34.552000.pcm.SpeexWb.pcm,1500557854552.0,明天的天气情况呢
msc_log_2017-07-20Thu21-37-38.647000.pcm.SpeexWb.pcm,1500557858647.0,明天的风力情况如何
msc_log_2017-07-20Thu21-37-42.984000.pcm.SpeexWb.pcm,1500557862984.0,未来几天会明显降温吗
msc_log_2017-07-20Thu21-37-47.679000.pcm.SpeexWb.pcm,1500557867679.0,合肥今天的空气质量怎么样
msc_log_2017-07-20Thu21-37-52.750000.pcm.SpeexWb.pcm,1500557872750.0,今天下午会下雨吗
msc_log_2017-07-20Thu21-37-56.942000.pcm.SpeexWb.pcm,1500557876942.0,那明天会下雨吗
msc_log_2017-07-20Thu21-38-00.807000.pcm.SpeexWb.pcm,1500557880807.0,明天的气温是多少
msc_log_2017-07-20Thu21-38-04.996000.pcm.SpeexWb.pcm,1500557884996.0,明天有大风吗
msc_log_2017-07-20Thu21-38-08.605000.pcm.SpeexWb.pcm,1500557888605.0,大理明天是晴天吗
msc_log_2017-07-20Thu21-38-13.012000.pcm.SpeexWb.pcm,1500557893012.0,明天的气温情况呢
msc_log_2017-07-20Thu21-38-17.105000.pcm.SpeexWb.pcm,1500557897105.0,后天的气温是多少
msc_log_2017-07-20Thu21-38-21.058000.pcm.SpeexWb.pcm,1500557901058.0,未来几天会下雨吗
msc_log_2017-07-20Thu21-38-34.758000.pcm.SpeexWb.pcm,1500557914758.0,未来几天气温会下降吗
msc_log_2017-07-20Thu21-38-39.424000.pcm.SpeexWb.pcm,1500557919424.0,昆明明天的天气怎么样
msc_log_2017-07-20Thu21-38-53.716000.pcm.SpeexWb.pcm,1500557933716.0,明天的最高温度是多少
msc_log_2017-07-20Thu21-38-58.203000.pcm.SpeexWb.pcm,1500557938203.0,最低温度呢
msc_log_2017-07-20Thu21-39-01.830000.pcm.SpeexWb.pcm,1500557941830.0,昆明后天是晴天还是多云
msc_log_2017-07-20Thu21-39-07.017000.pcm.SpeexWb.pcm,1500557947017.0,后天的气温是多少
msc_log_2017-07-20Thu21-39-20.952000.pcm.SpeexWb.pcm,1500557960952.0,长沙明天会下雨吗
msc_log_2017-07-20Thu21-39-25.384000.pcm.SpeexWb.pcm,1500557965384.0,明天的气温情况呢
msc_log_2017-07-20Thu21-39-29.515000.pcm.SpeexWb.pcm,1500557969515.0,明天的空气质量怎么样
msc_log_2017-07-20Thu21-39-34.320000.pcm.SpeexWb.pcm,1500557974320.0,后天会降温吗
msc_log_2017-07-20Thu21-39-37.927000.pcm.SpeexWb.pcm,1500557977927.0,后天的最低温度是多少
msc_log_2017-07-20Thu21-39-42.693000.pcm.SpeexWb.pcm,1500557982693.0,武汉今天的天气情况如何
msc_log_2017-07-20Thu21-39-47.970000.pcm.SpeexWb.pcm,1500557987970.0,那明天的天气情况呢
msc_log_2017-07-20Thu21-39-53.086000.pcm.SpeexWb.pcm,1500557993086.0,明天的空气质量怎么样
msc_log_2017-07-20Thu21-40-07.538000.pcm.SpeexWb.pcm,1500558007538.0,明天的气温会回升吗
msc_log_2017-07-20Thu21-40-11.845000.pcm.SpeexWb.pcm,1500558011845.0,未来几天会下雨吗
msc_log_2017-07-20Thu21-40-25.892000.pcm.SpeexWb.pcm,1500558025892.0,明天安庆是晴天吗
msc_log_2017-07-20Thu21-40-30.322000.pcm.SpeexWb.pcm,1500558030322.0,后天呢
msc_log_2017-07-20Thu21-40-43.231000.pcm.SpeexWb.pcm,1500558043231.0,明天的最低温度是多少
msc_log_2017-07-20Thu21-40-47.718000.pcm.SpeexWb.pcm,1500558047718.0,后天会回温吗
msc_log_2017-07-20Thu21-41-01.179000.pcm.SpeexWb.pcm,1500558061179.0,后天的空气质量怎么样
msc_log_2017-07-20Thu21-41-05.626000.pcm.SpeexWb.pcm,1500558065626.0,亳州今天的天气如何
msc_log_2017-07-20Thu21-41-10.253000.pcm.SpeexWb.pcm,1500558070253.0,明天的天气情况呢
msc_log_2017-07-20Thu21-41-14.807000.pcm.SpeexWb.pcm,1500558074807.0,明天气温情况怎么样
msc_log_2017-07-20Thu21-41-19.164000.pcm.SpeexWb.pcm,1500558079164.0,明天空气质量的
msc_log_2017-07-20Thu21-41-22.860000.pcm.SpeexWb.pcm,1500558082860.0,明天有大风吗
msc_log_2017-07-20Thu21-41-26.500000.pcm.SpeexWb.pcm,1500558086500.0,深圳明天是晴天还是多云
msc_log_2017-07-20Thu21-41-31.340000.pcm.SpeexWb.pcm,1500558091340.0,明天的气温情况呢
msc_log_2017-07-20Thu21-41-35.337000.pcm.SpeexWb.pcm,1500558095337.0,后天会降温吗
msc_log_2017-07-20Thu21-41-38.943000.pcm.SpeexWb.pcm,1500558098943.0,明天的空气质量怎么样
msc_log_2017-07-20Thu21-41-43.327000.pcm.SpeexWb.pcm,1500558103327.0,后天的空气质量呢
msc_log_2017-07-20Thu21-41-47.438000.pcm.SpeexWb.pcm,1500558107438.0,你好今天山东的天气情况如何
msc_log_2017-07-20Thu21-41-52.562000.pcm.SpeexWb.pcm,1500558112562.0,空气质量怎么样
msc_log_2017-07-20Thu21-41-56.281000.pcm.SpeexWb.pcm,1500558116281.0,山东今天的风力是多少
msc_log_2017-07-20Thu21-42-11.355000.pcm.SpeexWb.pcm,1500558131355.0,明天的天气情况呢
msc_log_2017-07-20Thu21-42-15.932000.pcm.SpeexWb.pcm,1500558135932.0,明天的气温是多少
msc_log_2017-07-20Thu21-42-29.848000.pcm.SpeexWb.pcm,1500558149848.0,帮我查询一下今天成都的天气
msc_log_2017-07-20Thu21-42-34.834000.pcm.SpeexWb.pcm,1500558154834.0,明天成都是晴天还是下雨
msc_log_2017-07-20Thu21-42-40.016000.pcm.SpeexWb.pcm,1500558160016.0,明天的气温情况怎么样
msc_log_2017-07-20Thu21-42-45.348000.pcm.SpeexWb.pcm,1500558165348.0,空气质量呢
msc_log_2017-07-20Thu21-42-48.832000.pcm.SpeexWb.pcm,1500558168832.0,后天的天气如何
msc_log_2017-07-20Thu21-42-53.546000.pcm.SpeexWb.pcm,1500558173546.0,广州明天的天气如何
msc_log_2017-07-20Thu21-42-58.854000.pcm.SpeexWb.pcm,1500558178854.0,气温情况怎么样
msc_log_2017-07-20Thu21-43-02.575000.pcm.SpeexWb.pcm,1500558182575.0,明天空气质量呢
msc_log_2017-07-20Thu21-43-06.422000.pcm.SpeexWb.pcm,1500558186422.0,明天有没有大风的
msc_log_2017-07-20Thu21-43-20.864000.pcm.SpeexWb.pcm,1500558200864.0,芜湖今天的空气质量怎么样
msc_log_2017-07-20Thu21-43-26.204000.pcm.SpeexWb.pcm,1500558206204.0,今天下午会下雨吗
msc_log_2017-07-20Thu21-43-30.857000.pcm.SpeexWb.pcm,1500558210857.0,那明天会下雨吗
msc_log_2017-07-20Thu21-43-34.703000.pcm.SpeexWb.pcm,1500558214703.0,明天的气温是多少
msc_log_2017-07-20Thu21-43-39.161000.pcm.SpeexWb.pcm,1500558219161.0,巢湖市星期六会下雨吗
msc_log_2017-07-20Thu21-43-44.752000.pcm.SpeexWb.pcm,1500558224752.0,空气质量怎么样
msc_log_2017-07-20Thu21-43-48.666000.pcm.SpeexWb.pcm,1500558228666.0,气温会下降吗
msc_log_2017-07-20Thu21-43-52.484000.pcm.SpeexWb.pcm,1500558232484.0,最低温度是多少
msc_log_2017-07-20Thu21-43-56.463000.pcm.SpeexWb.pcm,1500558236463.0,沈阳市葫芦岛今天气温是多少
msc_log_2017-07-20Thu21-44-02.493000.pcm.SpeexWb.pcm,1500558242493.0,那明天的呢
msc_log_2017-07-20Thu21-44-05.948000.pcm.SpeexWb.pcm,1500558245948.0,明天是多云吗
msc_log_2017-07-20Thu21-44-09.823000.pcm.SpeexWb.pcm,1500558249823.0,明天下午会下雨吗
msc_log_2017-07-20Thu21-44-14.856000.pcm.SpeexWb.pcm,1500558254856.0,今天蚌埠市的天气怎么样
msc_log_2017-07-20Thu21-44-20.176000.pcm.SpeexWb.pcm,1500558260176.0,今天蚌埠市的最低温度是多少
msc_log_2017-07-20Thu21-44-25.645000.pcm.SpeexWb.pcm,1500558265645.0,今天的空气质量怎么样
msc_log_2017-07-20Thu21-44-31.054000.pcm.SpeexWb.pcm,1500558271054.0,风力情况呢
msc_log_2017-07-20Thu21-44-34.639000.pcm.SpeexWb.pcm,1500558274639.0,明天黄岗是晴天还是多云
msc_log_2017-07-20Thu21-44-40.271000.pcm.SpeexWb.pcm,1500558280271.0,最低温度是多少
msc_log_2017-07-20Thu21-44-44.155000.pcm.SpeexWb.pcm,1500558284155.0,最高温度是多少
msc_log_2017-07-20Thu21-44-47.793000.pcm.SpeexWb.pcm,1500558287793.0,后天的天气如何
msc_log_2017-07-20Thu21-44-52.553000.pcm.SpeexWb.pcm,1500558292553.0,东莞明天天气怎么样
msc_log_2017-07-20Thu21-44-58.040000.pcm.SpeexWb.pcm,1500558298040.0,后天天气情况如何
msc_log_2017-07-20Thu21-45-02.648000.pcm.SpeexWb.pcm,1500558302648.0,大后天天气呢
msc_log_2017-07-20Thu21-45-06.447000.pcm.SpeexWb.pcm,1500558306447.0,未来几天会明显降温吗
msc_log_2017-07-20Thu21-45-20.799000.pcm.SpeexWb.pcm,1500558320799.0,明天六安会下雨吗
msc_log_2017-07-20Thu21-45-25.987000.pcm.SpeexWb.pcm,1500558325987.0,那后天呢
msc_log_2017-07-20Thu21-45-29.321000.pcm.SpeexWb.pcm,1500558329321.0,后天的气温是多少
msc_log_2017-07-20Thu21-45-33.509000.pcm.SpeexWb.pcm,1500558333509.0,后天的空气质量怎么样
msc_log_2017-07-20Thu21-45-38.539000.pcm.SpeexWb.pcm,1500558338539.0,今天淮南的气温是多少
msc_log_2017-07-20Thu21-45-53.486000.pcm.SpeexWb.pcm,1500558353486.0,明天气温会回升吗
msc_log_2017-07-20Thu21-45-57.775000.pcm.SpeexWb.pcm,1500558357775.0,今天淮南的空气质量如何
msc_log_2017-07-20Thu21-46-12.621000.pcm.SpeexWb.pcm,1500558372621.0,今天风力风向情况呢
msc_log_2017-07-20Thu21-46-17.545000.pcm.SpeexWb.pcm,1500558377545.0,明天阜阳有大风吗
msc_log_2017-07-20Thu21-46-22.162000.pcm.SpeexWb.pcm,1500558382162.0,阜阳明天是晴天还是多云
msc_log_2017-07-20Thu21-46-27.791000.pcm.SpeexWb.pcm,1500558387791.0,明天的气温情况呢
msc_log_2017-07-20Thu21-46-31.736000.pcm.SpeexWb.pcm,1500558391736.0,后天会降温吗
msc_log_2017-07-20Thu21-46-35.651000.pcm.SpeexWb.pcm,1500558395651.0,明天去宣城的空气质量怎么样
msc_log_2017-07-20Thu21-46-41.549000.pcm.SpeexWb.pcm,1500558401549.0,后天的空气质量呢
msc_log_2017-07-20Thu21-46-45.692000.pcm.SpeexWb.pcm,1500558405692.0,后天的气温是多少
msc_log_2017-07-20Thu21-46-49.598000.pcm.SpeexWb.pcm,1500558409598.0,大后天的气温呢
msc_log_2017-07-20Thu21-46-53.574000.pcm.SpeexWb.pcm,1500558413574.0,宿州今天的风力是多少
msc_log_2017-07-20Thu21-46-58.192000.pcm.SpeexWb.pcm,1500558418192.0,今天的天气情况呢
msc_log_2017-07-20Thu21-47-02.640000.pcm.SpeexWb.pcm,1500558422640.0,明天的天气呢
msc_log_2017-07-20Thu21-47-06.354000.pcm.SpeexWb.pcm,1500558426354.0,后天的天气如何
msc_log_2017-07-20Thu21-47-10.356000.pcm.SpeexWb.pcm,1500558430356.0,帮我查询一下北京今天的天气
msc_log_2017-07-20Thu21-47-15.479000.pcm.SpeexWb.pcm,1500558435479.0,明天北京是晴天还是下雨
msc_log_2017-07-20Thu21-47-20.874000.pcm.SpeexWb.pcm,1500558440874.0,明天的气温情况怎么样
msc_log_2017-07-20Thu21-47-25.193000.pcm.SpeexWb.pcm,1500558445193.0,空气质量呢
msc_log_2017-07-20Thu21-47-28.646000.pcm.SpeexWb.pcm,1500558448646.0,青岛明天的天气如何
msc_log_2017-07-20Thu21-47-33.169000.pcm.SpeexWb.pcm,1500558453169.0,气温情况怎么样
msc_log_2017-07-20Thu21-47-36.789000.pcm.SpeexWb.pcm,1500558456789.0,明天的空气质量呢
msc_log_2017-07-20Thu21-47-40.900000.pcm.SpeexWb.pcm,1500558460900.0,明天有没有大风呢
msc_log_2017-07-20Thu21-47-45.022000.pcm.SpeexWb.pcm,1500558465022.0,济南今天的空气质量怎么样
msc_log_2017-07-20Thu21-48-00.414000.pcm.SpeexWb.pcm,1500558480414.0,明天的最低温度是多少
msc_log_2017-07-20Thu21-48-05.021000.pcm.SpeexWb.pcm,1500558485021.0,后天会回温吗
msc_log_2017-07-20Thu21-48-18.715000.pcm.SpeexWb.pcm,1500558498715.0,后天的空气质量怎么样
msc_log_2017-07-20Thu21-48-23.264000.pcm.SpeexWb.pcm,1500558503264.0,延安今天是晴天还是下雨
msc_log_2017-07-20Thu21-48-28.102000.pcm.SpeexWb.pcm,1500558508102.0,空气质量怎么样
msc_log_2017-07-20Thu21-48-31.716000.pcm.SpeexWb.pcm,1500558511716.0,今天最低温度是多少
msc_log_2017-07-20Thu21-48-35.927000.pcm.SpeexWb.pcm,1500558515927.0,明天的天气呢
msc_log_2017-07-20Thu21-48-40.103000.pcm.SpeexWb.pcm,1500558520103.0,横山县明天会下雨吗
msc_log_2017-07-20Thu21-48-44.572000.pcm.SpeexWb.pcm,1500558524572.0,明天最低温度是多少
msc_log_2017-07-20Thu21-48-48.826000.pcm.SpeexWb.pcm,1500558528826.0,明天最高温度是多少
msc_log_2017-07-20Thu21-48-53.020000.pcm.SpeexWb.pcm,1500558533020.0,那后天天气情况怎么样
msc_log_2017-07-20Thu21-48-57.695000.pcm.SpeexWb.pcm,1500558537695.0,下载酷狗音乐
msc_log_2017-07-20Thu21-49-01.146000.pcm.SpeexWb.pcm,1500558541146.0,安装酷狗
msc_log_2017-07-20Thu21-49-04.281000.pcm.SpeexWb.pcm,1500558544281.0,打开软件酷狗音乐
msc_log_2017-07-20Thu21-49-09.079000.pcm.SpeexWb.pcm,1500558549079.0,关闭酷我音乐
msc_log_2017-07-20Thu21-49-12.769000.pcm.SpeexWb.pcm,1500558552769.0,我想下载高德地图
msc_log_2017-07-20Thu21-49-27.294000.pcm.SpeexWb.pcm,1500558567294.0,打开高德地图
msc_log_2017-07-20Thu21-49-31.221000.pcm.SpeexWb.pcm,1500558571221.0,导航去遵义贵州省桐梓县
msc_log_2017-07-20Thu21-49-46.728000.pcm.SpeexWb.pcm,1500558586728.0,关闭高德地图吧
msc_log_2017-07-20Thu21-49-50.874000.pcm.SpeexWb.pcm,1500558590874.0,下载游戏王者荣耀
msc_log_2017-07-20Thu21-49-54.849000.pcm.SpeexWb.pcm,1500558594849.0,打开王者荣耀游戏
msc_log_2017-07-20Thu21-49-59.167000.pcm.SpeexWb.pcm,1500558599167.0,把王者荣耀给我卸载了
msc_log_2017-07-20Thu21-50-14.070000.pcm.SpeexWb.pcm,1500558614070.0,下载游戏阴阳师
msc_log_2017-07-20Thu21-50-18.371000.pcm.SpeexWb.pcm,1500558618371.0,我要下载百度医生
msc_log_2017-07-20Thu21-50-32.387000.pcm.SpeexWb.pcm,1500558632387.0,还是换个移动医疗
msc_log_2017-07-20Thu21-50-36.614000.pcm.SpeexWb.pcm,1500558636614.0,把移动医疗安装一下
msc_log_2017-07-20Thu21-50-40.905000.pcm.SpeexWb.pcm,1500558640905.0,打开移动医疗
msc_log_2017-07-20Thu21-50-44.430000.pcm.SpeexWb.pcm,1500558644430.0,退出移动医疗
msc_log_2017-07-20Thu21-50-47.943000.pcm.SpeexWb.pcm,1500558647943.0,我想下载中国广播
msc_log_2017-07-20Thu21-50-52.131000.pcm.SpeexWb.pcm,1500558652131.0,打开广播101点幺
msc_log_2017-07-20Thu21-50-56.435000.pcm.SpeexWb.pcm,1500558656435.0,换个音乐广播
msc_log_2017-07-20Thu21-51-00.373000.pcm.SpeexWb.pcm,1500558660373.0,调到广播的音量
msc_log_2017-07-20Thu21-51-04.210000.pcm.SpeexWb.pcm,1500558664210.0,关闭音乐广播
msc_log_2017-07-20Thu21-51-07.948000.pcm.SpeexWb.pcm,1500558667948.0,我就上QQ
msc_log_2017-07-20Thu21-51-11.402000.pcm.SpeexWb.pcm,1500558671402.0,打开QQ
msc_log_2017-07-20Thu21-51-14.480000.pcm.SpeexWb.pcm,1500558674480.0,重新登录QQ
msc_log_2017-07-20Thu21-51-18.102000.pcm.SpeexWb.pcm,1500558678102.0,打开QQ语音聊天
msc_log_2017-07-20Thu21-51-22.185000.pcm.SpeexWb.pcm,1500558682185.0,退出QQ
msc_log_2017-07-20Thu21-51-25.415000.pcm.SpeexWb.pcm,1500558685415.0,下载百度地图
msc_log_2017-07-20Thu21-51-28.896000.pcm.SpeexWb.pcm,1500558688896.0,导航到海林大楼
msc_log_2017-07-20Thu21-51-33.083000.pcm.SpeexWb.pcm,1500558693083.0,退出百度地图
msc_log_2017-07-20Thu21-51-36.565000.pcm.SpeexWb.pcm,1500558696565.0,打开百度地图
msc_log_2017-07-20Thu21-51-40.020000.pcm.SpeexWb.pcm,1500558700020.0,打开QQ音乐
msc_log_2017-07-20Thu21-51-43.409000.pcm.SpeexWb.pcm,1500558703409.0,卸载QQ音乐
msc_log_2017-07-20Thu21-51-46.889000.pcm.SpeexWb.pcm,1500558706889.0,重新下载新版本的QQ音乐
msc_log_2017-07-20Thu21-52-02.894000.pcm.SpeexWb.pcm,1500558722894.0,调到QQ音乐的音量
msc_log_2017-07-20Thu21-52-06.906000.pcm.SpeexWb.pcm,1500558726906.0,关闭QQ音乐
msc_log_2017-07-20Thu21-52-20.126000.pcm.SpeexWb.pcm,1500558740126.0,下载今日头条
msc_log_2017-07-20Thu21-52-25.252000.pcm.SpeexWb.pcm,1500558745252.0,帮我打开今日头条
msc_log_2017-07-20Thu21-52-30.289000.pcm.SpeexWb.pcm,1500558750289.0,卸载今日头条
msc_log_2017-07-20Thu21-52-43.793000.pcm.SpeexWb.pcm,1500558763793.0,换个澎湃新闻
msc_log_2017-07-20Thu21-52-57.585000.pcm.SpeexWb.pcm,1500558777585.0,我要下载澎湃新闻
msc_log_2017-07-20Thu21-53-01.690000.pcm.SpeexWb.pcm,1500558781690.0,我要下载中国人寿
msc_log_2017-07-20Thu21-53-05.288000.pcm.SpeexWb.pcm,1500558785288.0,打开中国人寿
msc_log_2017-07-20Thu21-53-08.709000.pcm.SpeexWb.pcm,1500558788709.0,换个中国平安
msc_log_2017-07-20Thu21-53-12.146000.pcm.SpeexWb.pcm,1500558792146.0,下载中国平安
msc_log_2017-07-20Thu21-53-15.490000.pcm.SpeexWb.pcm,1500558795490.0,卸载中国人寿
msc_log_2017-07-20Thu21-53-19.064000.pcm.SpeexWb.pcm,1500558799064.0,帮我下载百度手机助手
msc_log_2017-07-20Thu21-53-24.218000.pcm.SpeexWb.pcm,1500558804218.0,百度手机助手打开
msc_log_2017-07-20Thu21-53-28.469000.pcm.SpeexWb.pcm,1500558808469.0,退出百度手机助手
msc_log_2017-07-20Thu21-53-32.721000.pcm.SpeexWb.pcm,1500558812721.0,换个360手机助手
msc_log_2017-07-20Thu21-53-46.645000.pcm.SpeexWb.pcm,1500558826645.0,关闭后台百度手机助手
msc_log_2017-07-20Thu21-53-51.217000.pcm.SpeexWb.pcm,1500558831217.0,格力空调下载
msc_log_2017-07-20Thu21-54-04.746000.pcm.SpeexWb.pcm,1500558844746.0,打开格力空调
msc_log_2017-07-20Thu21-54-08.278000.pcm.SpeexWb.pcm,1500558848278.0,把我房间的温度调至二十度
msc_log_2017-07-20Thu21-54-14.140000.pcm.SpeexWb.pcm,1500558854140.0,把温度调低一点
msc_log_2017-07-20Thu21-54-18.052000.pcm.SpeexWb.pcm,1500558858052.0,退出格力空调
msc_log_2017-07-20Thu21-54-21.601000.pcm.SpeexWb.pcm,1500558861601.0,打开行车记录仪
msc_log_2017-07-20Thu21-54-25.375000.pcm.SpeexWb.pcm,1500558865375.0,找到行车记录仪灵敏度调节
msc_log_2017-07-20Thu21-54-30.690000.pcm.SpeexWb.pcm,1500558870690.0,搜索行车记录仪的历史录像
msc_log_2017-07-20Thu21-54-36.330000.pcm.SpeexWb.pcm,1500558876330.0,调节行车记录仪的亮度
msc_log_2017-07-20Thu21-54-41.115000.pcm.SpeexWb.pcm,1500558881115.0,关闭行车记录仪
msc_log_2017-07-20Thu21-54-44.866000.pcm.SpeexWb.pcm,1500558884866.0,高铁管家下载
msc_log_2017-07-20Thu21-54-48.543000.pcm.SpeexWb.pcm,1500558888543.0,重新下载最新版本的高铁管家
msc_log_2017-07-20Thu21-54-53.819000.pcm.SpeexWb.pcm,1500558893819.0,高铁管家打开
msc_log_2017-07-20Thu21-54-57.352000.pcm.SpeexWb.pcm,1500558897352.0,搜索合肥到南京的高铁信息
msc_log_2017-07-20Thu21-55-02.737000.pcm.SpeexWb.pcm,1500558902737.0,退出高铁管家
msc_log_2017-07-20Thu21-55-06.196000.pcm.SpeexWb.pcm,1500558906196.0,帮我下载淘宝
msc_log_2017-07-20Thu21-55-09.793000.pcm.SpeexWb.pcm,1500558909793.0,更新淘宝为最新版本
msc_log_2017-07-20Thu21-55-14.179000.pcm.SpeexWb.pcm,1500558914179.0,打开淘宝
msc_log_2017-07-20Thu21-55-17.381000.pcm.SpeexWb.pcm,1500558917381.0,调节淘宝皮肤颜色
msc_log_2017-07-20Thu21-55-21.779000.pcm.SpeexWb.pcm,1500558921779.0,关闭后台运行的淘宝
msc_log_2017-07-20Thu21-55-26.335000.pcm.SpeexWb.pcm,1500558926335.0,我要下载豆瓣f m
msc_log_2017-07-20Thu21-55-40.693000.pcm.SpeexWb.pcm,1500558940693.0,打开豆瓣f m
msc_log_2017-07-20Thu21-55-45.008000.pcm.SpeexWb.pcm,1500558945008.0,调节豆瓣f m的皮肤亮度
msc_log_2017-07-20Thu21-56-00.526000.pcm.SpeexWb.pcm,1500558960526.0,把豆瓣f m的亮度调成护眼模式
msc_log_2017-07-20Thu21-56-08.124000.pcm.SpeexWb.pcm,1500558968124.0,关闭豆瓣f m
msc_log_2017-07-20Thu21-56-12.439000.pcm.SpeexWb.pcm,1500558972439.0,搜索腾讯视频
msc_log_2017-07-20Thu21-56-16.354000.pcm.SpeexWb.pcm,1500558976354.0,腾讯视频下载
msc_log_2017-07-20Thu21-56-19.822000.pcm.SpeexWb.pcm,1500558979822.0,打开腾讯视频
msc_log_2017-07-20Thu21-56-23.652000.pcm.SpeexWb.pcm,1500558983652.0,腾讯视频更新
msc_log_2017-07-20Thu21-56-27.438000.pcm.SpeexWb.pcm,1500558987438.0,把腾讯视频的亮度调高一点
msc_log_2017-07-20Thu21-56-42.974000.pcm.SpeexWb.pcm,1500559002974.0,下载最新版本的网易云音乐
msc_log_2017-07-20Thu21-56-49.118000.pcm.SpeexWb.pcm,1500559009118.0,我要打开网易云音乐
msc_log_2017-07-20Thu21-56-54.648000.pcm.SpeexWb.pcm,1500559014648.0,调高网易云音乐的音量
msc_log_2017-07-20Thu21-57-00.338000.pcm.SpeexWb.pcm,1500559020338.0,调节网易云亮度为夜间模式
msc_log_2017-07-20Thu21-57-07.731000.pcm.SpeexWb.pcm,1500559027731.0,退出网易云音乐
msc_log_2017-07-20Thu21-57-12.140000.pcm.SpeexWb.pcm,1500559032140.0,请帮我打开微博
msc_log_2017-07-20Thu21-57-16.501000.pcm.SpeexWb.pcm,1500559036501.0,更新微博为最新版本
msc_log_2017-07-20Thu21-57-21.285000.pcm.SpeexWb.pcm,1500559041285.0,调节微博的皮肤亮度
msc_log_2017-07-20Thu21-57-25.932000.pcm.SpeexWb.pcm,1500559045932.0,退出微博
msc_log_2017-07-20Thu21-57-29.184000.pcm.SpeexWb.pcm,1500559049184.0,我要打开蓝牙
msc_log_2017-07-20Thu21-57-32.859000.pcm.SpeexWb.pcm,1500559052859.0,帮我退出蓝牙
msc_log_2017-07-20Thu21-57-36.715000.pcm.SpeexWb.pcm,1500559056715.0,重新连接手机蓝牙
msc_log_2017-07-20Thu21-57-41.003000.pcm.SpeexWb.pcm,1500559061003.0,后台运行手机蓝牙
msc_log_2017-07-20Thu21-57-45.671000.pcm.SpeexWb.pcm,1500559065671.0,关闭手机蓝牙
msc_log_2017-07-20Thu21-57-49.356000.pcm.SpeexWb.pcm,1500559069356.0,我要下载应用宝
msc_log_2017-07-20Thu21-58-02.959000.pcm.SpeexWb.pcm,1500559082959.0,帮我打开应用宝
msc_log_2017-07-20Thu21-58-06.888000.pcm.SpeexWb.pcm,1500559086888.0,卸载应用宝
msc_log_2017-07-20Thu21-58-20.044000.pcm.SpeexWb.pcm,1500559100044.0,关闭后台应用宝
msc_log_2017-07-20Thu21-58-24.037000.pcm.SpeexWb.pcm,1500559104037.0,帮我下载百度导航
msc_log_2017-07-20Thu21-58-28.263000.pcm.SpeexWb.pcm,1500559108263.0,我要打开百度导航
msc_log_2017-07-20Thu21-58-32.060000.pcm.SpeexWb.pcm,1500559112060.0,进入百度导航
msc_log_2017-07-20Thu21-58-35.556000.pcm.SpeexWb.pcm,1500559115556.0,退出百度导航
msc_log_2017-07-20Thu21-58-39.547000.pcm.SpeexWb.pcm,1500559119547.0,我要下载QQ浏览器
msc_log_2017-07-20Thu21-58-43.331000.pcm.SpeexWb.pcm,1500559123331.0,打开QQ浏览器
