用户说法,user_data
我要去上海浦东百安居,返回|主界面|通知栏|路线偏好|距离最短|10小时51分钟|925公里|红绿灯34个|收费430元|拥堵较少|11小时18分钟|976公里|开始导航|设置车牌避开天津市外地车限行|缩小图面|放大图面|仅供测试
导航到沪太路1800,返回|主界面|通知栏|百安居龙阳店|上海城区银霄路393|百安居金桥店|上海城区蓝天路518
先去停车场,返回|主界面|通知栏|百安居龙阳店|上海城区银霄路393|百安居金桥店|上海城区蓝天路518
走红绿灯少的路线,返回|主界面|通知栏|百安居龙阳店|上海城区银霄路393|百安居金桥店|上海城区蓝天路518
可以导航了,返回|主界面|通知栏|红绿灯菜饭|上海城区浦东新区|红绿坊服饰店|上海城区新渔东路354
带我去太谷县太姥为,返回|主界面|通知栏|路线偏好|距离最短|10小时51分钟|925公里|红绿灯34个|收费430元|拥堵较少|11小时18分钟|976公里|开始导航|设置车牌避开天津市外地车限行|缩小图面|放大图面|仅供测试
到食为天饭店,返回|主界面|通知栏|路线偏好|距离最短|10小时51分钟|925公里|红绿灯34个|收费430元|拥堵较少|11小时18分钟|976公里|开始导航|设置车牌避开天津市外地车限行|缩小图面|放大图面|仅供测试
迎宾西街与虹桥路交叉口的那家,返回|主界面|通知栏|食为天饭店前牌大街|温州市永嘉县|食为天饭店码道南路
换条路线,返回|主界面|通知栏|食为天饭店前牌大街|温州市永嘉县|食为天饭店码道南路
可以了，导航,返回|主界面|通知栏|食为天饭店前牌大街|温州市永嘉县|食为天饭店码道南路
我想去高区,返回|主界面|通知栏|路线偏好|距离最短|10小时51分钟|925公里|红绿灯34个|收费430元|拥堵较少|11小时18分钟|976公里|开始导航|设置车牌避开天津市外地车限行|缩小图面|放大图面|仅供测试
去高新区诊所,返回|主界面|通知栏|高徐|距离32|地址温州市永嘉县
那就去新江路607号李佩佩诊所吧,返回|主界面|通知栏|高新区燕湖诊所|温州市楠溪江路152号|高新区服务中心|温州市高一路168|温州银行高新区支行|温州市龙湾区|龙泰保安公司高新区大队|温州市温州大道155号|交通银行温州分行高新区支行|温州市雁荡西路269
要经过便利店的线路,返回|主界面|通知栏|李佩佩诊所|距离83|地址温州市新江路607
确认,返回|主界面|通知栏|李佩佩诊所|距离83|地址温州市新江路607
邢台路桥公司,返回|主界面|通知栏|加载中
倒数第二个,返回|主界面|通知栏|路线偏好|时间最短|9小时7分钟|748公里|红绿灯25个|收费430元|距离最短|9小时18分钟|747公里|红绿灯少|9小时39分钟|795公里|开始导航|设置车牌避开南京市外地车限行|缩小图面|放大图面|仅供测试
不走高速,返回|主界面|通知栏|路线偏好|时间最短|9小时7分钟|748公里|红绿灯25个|收费430元|距离最短|9小时18分钟|747公里|红绿灯少|9小时39分钟|795公里|开始导航|设置车牌避开南京市外地车限行|缩小图面|放大图面|仅供测试
不要这条线路，换一条,返回|主界面|通知栏|路线偏好|时间最短|9小时7分钟|748公里|红绿灯25个|收费430元|距离最短|9小时18分钟|747公里|红绿灯少|9小时39分钟|795公里|开始导航|设置车牌避开南京市外地车限行|缩小图面|放大图面|仅供测试
可以导航了,返回|主界面|通知栏|路线偏好|时间最短|9小时7分钟|748公里|红绿灯25个|收费430元|距离最短|9小时18分钟|747公里|红绿灯少|9小时39分钟|795公里|开始导航|设置车牌避开南京市外地车限行|缩小图面|放大图面|仅供测试
导航到五爱市场,返回|主界面|通知栏|路线偏好|时间最短|9小时7分钟|748公里|红绿灯25个|收费430元|距离最短|9小时18分钟|747公里|红绿灯少|9小时39分钟|795公里|开始导航|设置车牌避开南京市外地车限行|缩小图面|放大图面|仅供测试
我想去服装城,返回|主界面|通知栏|五爱市场|沈阳市热闹路65号|五爱市场北门|沈阳市沈河区|五爱市场南门|五爱市场北2门|五爱市场站277路
东门,返回|主界面|通知栏|冬梅服装城|沈阳市康平县|中街服装城|沈阳市辽中县|联营服装城|家富服装城|沈阳市和平区|辽中服装城
那就东2门吧,返回|主界面|通知栏|冬梅服装城|沈阳市康平县|中街服装城|沈阳市辽中县|联营服装城|家富服装城|沈阳市和平区|辽中服装城
走不堵的线路,返回|主界面|通知栏|冬梅服装城|沈阳市康平县|中街服装城|沈阳市辽中县|联营服装城|家富服装城|沈阳市和平区|辽中服装城
出发吧,返回|主界面|通知栏|冬梅服装城|沈阳市康平县|中街服装城|沈阳市辽中县|联营服装城|家富服装城|沈阳市和平区|辽中服装城
我想到循化县,返回|主界面|通知栏|冬梅服装城|沈阳市康平县|中街服装城|沈阳市辽中县|联营服装城|家富服装城|沈阳市和平区|辽中服装城
去循化县中学,返回|主界面|通知栏|冬梅服装城|沈阳市康平县|中街服装城|沈阳市辽中县|联营服装城|家富服装城|沈阳市和平区|辽中服装城
不是，是循化县高中,返回|主界面|通知栏|循化撒拉族自治县中学|海东市东门南街|循化藏文中学|海东市循化撒拉族自治县|循化县高级中学|循化县中心敬老院
不要这条线路，重新规划,返回|主界面|通知栏|循化撒拉族自治县中学|海东市东门南街|循化藏文中学|海东市循化撒拉族自治县|循化县高级中学|循化县中心敬老院
可以，导航,返回|主界面|通知栏|循化撒拉族自治县中学|海东市东门南街|循化藏文中学|海东市循化撒拉族自治县|循化县高级中学|循化县中心敬老院
我要去辛庄村,返回|主界面|通知栏|路线偏好|时间最短|9小时7分钟|748公里|红绿灯25个|收费430元|距离最短|9小时18分钟|747公里|红绿灯少|9小时39分钟|795公里|开始导航|设置车牌避开南京市外地车限行|缩小图面|放大图面|仅供测试
导航到停车场,返回|主界面|通知栏|新庄村|广州市花都区|广州市黄埔区|新庄村村委会264县道|辛庄|广州市海珠区|七庄村
不是辛庄停车场，是金轮辛庄停车场,返回|主界面|通知栏|停车场|广州市白云区|广州市越秀区
走收费少的线路,返回|主界面|通知栏|停车场|广州市白云区|广州市越秀区
导航,返回|主界面|通知栏|停车场|广州市白云区|广州市越秀区
我要去北京西站,返回|主界面|通知栏|路线偏好|时间最短|9小时7分钟|748公里|红绿灯25个|收费430元|距离最短|9小时18分钟|747公里|红绿灯少|9小时39分钟|795公里|开始导航|设置车牌避开南京市外地车限行|缩小图面|放大图面|仅供测试
到售票处,返回|主界面|通知栏|北京西站|北京城区莲花池东路118号|北京西站南进站口|北京城区丰台区|北京站西北口|北京城区北京站西街1|北京西站北1出站口|北京城区莲花东路118号北京西站|北京西站北2出站口
不是北，是南售票处,返回|主界面|通知栏|火车票代售处鹿城路157弄|温州市鹿城路501|智联航空票务中心|温州市鹿城区|飞机票代售点隔岸路|温州市隔岸路1771|天雄航空全坊巷|温州市金都商厦幢101室|小南路火车票代售点|温州市小南路192号
南2南2,返回|主界面|通知栏|火车票代售处鹿城路157弄|温州市鹿城路501|智联航空票务中心|温州市鹿城区|飞机票代售点隔岸路|温州市隔岸路1771|天雄航空全坊巷|温州市金都商厦幢101室|小南路火车票代售点|温州市小南路192号
导航吧,返回|主界面|通知栏|火车票代售处鹿城路157弄|温州市鹿城路501|智联航空票务中心|温州市鹿城区|飞机票代售点隔岸路|温州市隔岸路1771|天雄航空全坊巷|温州市金都商厦幢101室|小南路火车票代售点|温州市小南路192号
帮我导航到商水县政府,返回|主界面|通知栏|路线偏好|时间最短|9小时7分钟|748公里|红绿灯25个|收费430元|距离最短|9小时18分钟|747公里|红绿灯少|9小时39分钟|795公里|开始导航|设置车牌避开南京市外地车限行|缩小图面|放大图面|仅供测试
选择第二个,返回|主界面|通知栏|商水县人民政府|周口市行政路中段|商水县人民政府信访局|周口市商水县|商水县郝岗乡人民政府|商水县张明乡人民政府|商水县谭庄镇人民政府
选择路况好的线路,返回|主界面|通知栏|商水县人民政府信访局|距离694|地址周口市商水县
可以导航了,返回|主界面|通知栏|商水县人民政府信访局|距离694|地址周口市商水县
我想去太仓路顺昌路交叉口,返回|主界面|通知栏|缩小图面|放大图面|仅供测试
第一个第一个,返回|主界面|通知栏|路线偏好|时间最短|3小时55分钟|367公里|红绿灯11个|收费190元|拥堵较少|4小时35分钟|417公里|方案3|5小时11分钟|461公里|开始导航|213省道因施工封路已为您避开|缩小图面|放大图面|仅供测试
不走高架,返回|主界面|通知栏|路线偏好|时间最短|3小时55分钟|367公里|红绿灯11个|收费190元|拥堵较少|4小时35分钟|417公里|方案3|5小时11分钟|461公里|开始导航|213省道因施工封路已为您避开|缩小图面|放大图面|仅供测试
可以导航了,返回|主界面|通知栏|路线偏好|时间最短|3小时55分钟|367公里|红绿灯11个|收费190元|拥堵较少|4小时35分钟|417公里|方案3|5小时11分钟|461公里|开始导航|213省道因施工封路已为您避开|缩小图面|放大图面|仅供测试
我要去成都市青羊区光华中心a座,返回|主界面|通知栏|路线偏好|时间最短|3小时55分钟|367公里|红绿灯11个|收费190元|拥堵较少|4小时35分钟|417公里|方案3|5小时11分钟|461公里|开始导航|213省道因施工封路已为您避开|缩小图面|放大图面|仅供测试
是青羊大道188,返回|主界面|通知栏|光华中心|成都市青羊区|成都光华管理咨询中心|成都市青龙巷4号附8铂金商务领馆2号楼504|青羊区光华社区卫生服务中心|成都市青羊大道8号附4附7|青羊区光华街道便民服务中心|成都市青羊大道188|世界贸易中心座|成都市鼓楼南街117
我要去的是便民服务中心,返回|主界面|通知栏|光华中心|成都市青羊区|成都光华管理咨询中心|成都市青龙巷4号附8铂金商务领馆2号楼504|青羊区光华社区卫生服务中心|成都市青羊大道8号附4附7|青羊区光华街道便民服务中心|成都市青羊大道188|世界贸易中心座|成都市鼓楼南街117
选择最近的线路,返回|主界面|通知栏|彭镇便民服务中心|成都市双流区|伏龙便民服务中心|鹤林便民服务中心|德源便民服务中心|成都市德源寿增路360号|广福便民服务中心|成都市二江路一段114122
换一条,返回|主界面|通知栏|伏龙便民服务中心|距离15|地址成都市双流区
可以导航了,返回|主界面|通知栏|伏龙便民服务中心|距离15|地址成都市双流区
导航到万达广场可以么,返回|主界面|通知栏|加载中
我要去的是平阳万达广场,返回|主界面|通知栏|加载中
6号写字楼,返回|主界面|通知栏|万达影城温州平阳万达广场店|温州市鳌江镇万达广场娱乐楼4层|星巴克咖啡温州平阳万达广场店|温州市鳌江镇车站大道88号万达广场|屈臣氏车站大道|温州市平阳万达广场|车站大道
走高架,返回|主界面|通知栏|万达影城温州平阳万达广场店|温州市鳌江镇万达广场娱乐楼4层|星巴克咖啡温州平阳万达广场店|温州市鳌江镇车站大道88号万达广场|屈臣氏车站大道|温州市平阳万达广场|车站大道
可以导航了,返回|主界面|通知栏|万达影城温州平阳万达广场店|温州市鳌江镇万达广场娱乐楼4层|星巴克咖啡温州平阳万达广场店|温州市鳌江镇车站大道88号万达广场|屈臣氏车站大道|温州市平阳万达广场|车站大道
导航到黄河,返回|主界面|通知栏|加载中
我想去的是黄河小浪底风景区,返回|主界面|通知栏|黄河狼|长治市长子县|黄河灯饰|长治市城区|襄垣黄河医院|长治市襄垣县|黄河源牛肉面|黄河书店胜利路|长治市胜利路176号南街
是孟津县小浪底镇黄鹿山乡,返回|主界面|通知栏|黄河小浪底风景区|河南省直辖县级行政单位012|河南省直辖县级行政单位济源市
走收费最低的线路,返回|主界面|通知栏|小浪底镇|洛阳市孟津县|孟津县小浪底镇文化站|洛阳市瀍河大道中段228230|孟津县小浪底镇初级中学|孟津县黄鹿山乡中心小学|孟津县小浪底镇邵逸夫小学
导航吧,返回|主界面|通知栏|小浪底镇|洛阳市孟津县|孟津县小浪底镇文化站|洛阳市瀍河大道中段228230|孟津县小浪底镇初级中学|孟津县黄鹿山乡中心小学|孟津县小浪底镇邵逸夫小学
带我去美城酒楼,返回|主界面|通知栏|加载中
下一页,返回|主界面|通知栏|海鲜城酒楼|湛江市雷州市|东城酒家|湛江市遂溪县|天城酒店|湛江市吴川市|京城酒吧|车美城汽车修理
那就幸福酒楼吧,返回|主界面|通知栏|车美城汽车护理保养站|湛江市吴川市
选择途径酒吧的线路,返回|主界面|通知栏|车美城汽车护理保养站|湛江市吴川市
开始导航,返回|主界面|通知栏|车美城汽车护理保养站|湛江市吴川市
导航到专卖店,返回|主界面|通知栏|路线偏好|时间最短|17小时35分钟|1508公里|红绿灯14个|收费925元|方案2|18小时41分钟|1604公里|收费较少|19小时17分钟|1668公里|开始导航|设置车牌避开成都市外地车限行|缩小图面|放大图面|仅供测试
当然是苹果专卖店,返回|主界面|通知栏|喜得龙专卖店|宿州市灵璧县|瑞佳地板专卖店|宿州市砀山县|萧县华帝专卖店|宿州市中山路|周寨美的专卖店|德尔地板专卖店
去胜利东路555那家,返回|主界面|通知栏|喜得龙专卖店|宿州市灵璧县|瑞佳地板专卖店|宿州市砀山县|萧县华帝专卖店|宿州市中山路|周寨美的专卖店|德尔地板专卖店
走途径银行的线路,返回|主界面|通知栏|喜得龙专卖店|宿州市灵璧县|瑞佳地板专卖店|宿州市砀山县|萧县华帝专卖店|宿州市中山路|周寨美的专卖店|德尔地板专卖店
不要这条,返回|主界面|通知栏|喜得龙专卖店|宿州市灵璧县|瑞佳地板专卖店|宿州市砀山县|萧县华帝专卖店|宿州市中山路|周寨美的专卖店|德尔地板专卖店
导航,返回|主界面|通知栏|喜得龙专卖店|宿州市灵璧县|瑞佳地板专卖店|宿州市砀山县|萧县华帝专卖店|宿州市中山路|周寨美的专卖店|德尔地板专卖店
帮我导航到铁力市加油站,返回|主界面|通知栏|路线偏好|时间最短|17小时35分钟|1508公里|红绿灯14个|收费925元|方案2|18小时41分钟|1604公里|收费较少|19小时17分钟|1668公里|开始导航|设置车牌避开成都市外地车限行|缩小图面|放大图面|仅供测试
美林加油站,返回|主界面|通知栏|加油站|伊春市铁力市
不走红绿灯多的线路,返回|主界面|通知栏|美林加油站鹤伊大街|距离19|地址伊春市美溪区
导航吧,返回|主界面|通知栏|美林加油站鹤伊大街|距离19|地址伊春市美溪区
去安徽合肥,返回|主界面|通知栏|缩小图面|放大图面|仅供测试
我要到龙泉路,返回|主界面|通知栏|合肥市|距离1070|地址合肥市安徽省合肥市蜀山区龙泉路
导航到龙泉路附近的宾馆,返回|主界面|通知栏|合肥市|距离1070|地址合肥市安徽省合肥市蜀山区龙泉路
选最近的一个,返回|主界面|通知栏|合肥市|距离1070|地址合肥市安徽省合肥市蜀山区龙泉路
可以导航了,返回|主界面|通知栏|缩小图面|放大图面|仅供测试
