用户说法,user_data
女的唱的单身情歌有没有,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""单身情歌"",""搜索歌手"",""林志炫"",""收藏歌曲"",""上一首"",""播放"",""下一首"",""播放列表""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.811528"",""poi"":""天鹅湖"",""area"":""合肥市蜀山区"",""tel"":"""",""lng"":""117.226528""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreTarget""},""serialNo"":""M1AT020102000007_20170531164720229"",""musicX::default"":{""data"":{""dataInfo"":{""song"":""单身情歌"",""itemid"":""6830143"",""artist"":""林志炫""},""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|单身情歌|搜索歌手|林志炫|收藏歌曲|上一首|播放|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
单身情歌谁唱的,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""单身情歌"",""搜索歌手"",""卓依婷"",""收藏歌曲"",""上一首"",""播放"",""下一首"",""播放列表""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.811528"",""poi"":""天鹅湖"",""area"":""合肥市蜀山区"",""tel"":"""",""lng"":""117.226528""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreTarget""},""serialNo"":""M1AT020102000007_20170531164723821"",""musicX::default"":{""data"":{""dataInfo"":{""song"":""单身情歌"",""itemid"":""7943920"",""artist"":""卓依婷""},""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|单身情歌|搜索歌手|卓依婷|收藏歌曲|上一首|播放|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
我要听他的其他歌,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""单身情歌"",""搜索歌手"",""卓依婷"",""收藏歌曲"",""上一首"",""播放"",""下一首"",""播放列表""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.811528"",""poi"":""天鹅湖"",""area"":""合肥市蜀山区"",""tel"":"""",""lng"":""117.226528""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreTarget""},""serialNo"":""M1AT020102000007_2017053116472616"",""musicX::default"":{""data"":{""dataInfo"":{""song"":""单身情歌"",""itemid"":""7943920"",""artist"":""卓依婷""},""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|单身情歌|搜索歌手|卓依婷|收藏歌曲|上一首|播放|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
切换上一首歌,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""爱拼才会赢"",""搜索歌手"",""卓依婷"",""收藏歌曲"",""上一首"",""播放"",""下一首"",""播放列表""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.811528"",""poi"":""天鹅湖"",""area"":""合肥市蜀山区"",""tel"":"""",""lng"":""117.226528""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreTarget""},""serialNo"":""M1AT020102000007_20170531164730431"",""musicX::default"":{""data"":{""dataInfo"":{""song"":""爱拼才会赢"",""itemid"":""10627193"",""artist"":""卓依婷""},""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|爱拼才会赢|搜索歌手|卓依婷|收藏歌曲|上一首|播放|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
放首歌听,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""卓依婷最美的字句"",""搜索歌手"",""卓依婷"",""收藏歌曲"",""上一首"",""暂停"",""下一首"",""播放列表""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.811528"",""poi"":""天鹅湖"",""area"":""合肥市蜀山区"",""tel"":"""",""lng"":""117.226528""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreTarget""},""serialNo"":""M1AT020102000007_20170531164733736"",""musicX::default"":{""data"":{""dataInfo"":{""song"":""卓依婷+-+最美的字句"",""itemid"":""27555331"",""artist"":""卓依婷""},""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|卓依婷最美的字句|搜索歌手|卓依婷|收藏歌曲|上一首|暂停|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
放三生三世里面的歌曲,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""想象之中"",""搜索歌手"",""许嵩"",""收藏歌曲"",""上一首"",""播放"",""下一首"",""播放列表""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.811528"",""poi"":""天鹅湖"",""area"":""合肥市蜀山区"",""tel"":"""",""lng"":""117.226528""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreTarget""},""serialNo"":""M1AT020102000007_20170531164737271"",""musicX::default"":{""data"":{""dataInfo"":{""song"":""想象之中"",""itemid"":""373880"",""artist"":""许嵩""},""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|想象之中|搜索歌手|许嵩|收藏歌曲|上一首|播放|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
要主题曲,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""三生三世"",""搜索歌手"",""张杰"",""收藏歌曲"",""上一首"",""播放"",""下一首"",""播放列表""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.811528"",""poi"":""天鹅湖"",""area"":""合肥市蜀山区"",""tel"":"""",""lng"":""117.226528""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreTarget""},""serialNo"":""M1AT020102000007_20170531164740679"",""musicX::default"":{""data"":{""dataInfo"":{""song"":""三生三世"",""itemid"":""58413520"",""artist"":""张杰""},""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|三生三世|搜索歌手|张杰|收藏歌曲|上一首|播放|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
听音乐邓紫棋单行的轨道,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""三生三世"",""搜索歌手"",""张杰"",""收藏歌曲"",""上一首"",""暂停"",""下一首"",""播放列表""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.811528"",""poi"":""天鹅湖"",""area"":""合肥市蜀山区"",""tel"":"""",""lng"":""117.226528""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreTarget""},""serialNo"":""M1AT020102000007_20170531164743998"",""musicX::default"":{""data"":{""dataInfo"":{""song"":""三生三世"",""itemid"":""58413520"",""artist"":""张杰""},""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|三生三世|搜索歌手|张杰|收藏歌曲|上一首|暂停|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
听其他人唱的单行的轨道,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""单行的轨道"",""搜索歌手"",""邓紫棋"",""收藏歌曲"",""上一首"",""播放"",""下一首"",""播放列表""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.811528"",""poi"":""天鹅湖"",""area"":""合肥市蜀山区"",""tel"":"""",""lng"":""117.226528""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreTarget""},""serialNo"":""M1AT020102000007_20170531164747405"",""musicX::default"":{""data"":{""dataInfo"":{""song"":""单行的轨道"",""itemid"":""40460784"",""artist"":""G.E.M.邓紫棋""},""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|单行的轨道|搜索歌手|邓紫棋|收藏歌曲|上一首|播放|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
听邓紫棋的其他歌,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""单行的轨道"",""搜索歌手"",""苏浩"",""收藏歌曲"",""上一首"",""播放"",""下一首"",""播放列表""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.811528"",""poi"":""天鹅湖"",""area"":""合肥市蜀山区"",""tel"":"""",""lng"":""117.226528""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreTarget""},""serialNo"":""M1AT020102000007_20170531164750659"",""musicX::default"":{""data"":{""dataInfo"":{""song"":""单行的轨道"",""itemid"":""44855103"",""artist"":""苏浩""},""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|单行的轨道|搜索歌手|苏浩|收藏歌曲|上一首|播放|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
退出吧,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""喜欢你"",""搜索歌手"",""邓紫棋"",""收藏歌曲"",""上一首"",""播放"",""下一首"",""播放列表""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.811528"",""poi"":""天鹅湖"",""area"":""合肥市蜀山区"",""tel"":"""",""lng"":""117.226528""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreTarget""},""serialNo"":""M1AT020102000007_20170531164800287"",""musicX::default"":{""data"":{""dataInfo"":{""song"":""喜欢你"",""itemid"":""44836827"",""artist"":""G.E.M.邓紫棋""},""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|喜欢你|搜索歌手|邓紫棋|收藏歌曲|上一首|播放|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
来俩歌曲,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""喜欢你"",""搜索歌手"",""邓紫棋"",""收藏歌曲"",""上一首"",""暂停"",""下一首"",""播放列表""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.811528"",""poi"":""天鹅湖"",""area"":""合肥市蜀山区"",""tel"":"""",""lng"":""117.226528""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreTarget""},""serialNo"":""M1AT020102000007_20170531164803625"",""musicX::default"":{""data"":{""dataInfo"":{""song"":""喜欢你"",""itemid"":""44836827"",""artist"":""G.E.M.邓紫棋""},""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|喜欢你|搜索歌手|邓紫棋|收藏歌曲|上一首|暂停|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
要抒情的哦,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""喜欢你"",""搜索歌手"",""邓紫棋"",""收藏歌曲"",""上一首"",""暂停"",""下一首"",""播放列表""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.811528"",""poi"":""天鹅湖"",""area"":""合肥市蜀山区"",""tel"":"""",""lng"":""117.226528""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreTarget""},""serialNo"":""M1AT020102000007_20170531164806840"",""musicX::default"":{""data"":{""dataInfo"":{""song"":""喜欢你"",""itemid"":""44836827"",""artist"":""G.E.M.邓紫棋""},""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|喜欢你|搜索歌手|邓紫棋|收藏歌曲|上一首|暂停|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
这谁唱的,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""喜欢你"",""搜索歌手"",""邓紫棋"",""收藏歌曲"",""上一首"",""暂停"",""下一首"",""播放列表""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.811528"",""poi"":""天鹅湖"",""area"":""合肥市蜀山区"",""tel"":"""",""lng"":""117.226528""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreTarget""},""serialNo"":""M1AT020102000007_20170531164810184"",""musicX::default"":{""data"":{""dataInfo"":{""song"":""喜欢你"",""itemid"":""44836827"",""artist"":""G.E.M.邓紫棋""},""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|喜欢你|搜索歌手|邓紫棋|收藏歌曲|上一首|暂停|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
下载这首歌,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""喜欢你"",""搜索歌手"",""邓紫棋"",""收藏歌曲"",""上一首"",""播放"",""下一首"",""播放列表""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.811528"",""poi"":""天鹅湖"",""area"":""合肥市蜀山区"",""tel"":"""",""lng"":""117.226528""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreTarget""},""serialNo"":""M1AT020102000007_20170531164813398"",""musicX::default"":{""data"":{""dataInfo"":{""song"":""喜欢你"",""itemid"":""44836827"",""artist"":""G.E.M.邓紫棋""},""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|喜欢你|搜索歌手|邓紫棋|收藏歌曲|上一首|播放|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
我要听歌曲重要的决定,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""喜欢你"",""搜索歌手"",""邓紫棋"",""收藏歌曲"",""上一首"",""播放"",""下一首"",""播放列表""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.811528"",""poi"":""天鹅湖"",""area"":""合肥市蜀山区"",""tel"":"""",""lng"":""117.226528""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreTarget""},""serialNo"":""M1AT020102000007_20170531164816665"",""musicX::default"":{""data"":{""dataInfo"":{""song"":""喜欢你"",""itemid"":""44836827"",""artist"":""G.E.M.邓紫棋""},""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|喜欢你|搜索歌手|邓紫棋|收藏歌曲|上一首|播放|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
重要的决定谁唱的,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""喜欢你"",""搜索歌手"",""邓紫棋"",""收藏歌曲"",""上一首"",""暂停"",""下一首"",""播放列表""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.811528"",""poi"":""天鹅湖"",""area"":""合肥市蜀山区"",""tel"":"""",""lng"":""117.226528""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreTarget""},""serialNo"":""M1AT020102000007_20170531164819983"",""musicX::default"":{""data"":{""dataInfo"":{""song"":""喜欢你"",""itemid"":""44836827"",""artist"":""G.E.M.邓紫棋""},""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|喜欢你|搜索歌手|邓紫棋|收藏歌曲|上一首|暂停|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
帮我播放下一曲,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""喜欢你"",""搜索歌手"",""邓紫棋"",""收藏歌曲"",""上一首"",""暂停"",""下一首"",""播放列表""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.811528"",""poi"":""天鹅湖"",""area"":""合肥市蜀山区"",""tel"":"""",""lng"":""117.226528""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreTarget""},""serialNo"":""M1AT020102000007_20170531164823174"",""musicX::default"":{""data"":{""dataInfo"":{""song"":""喜欢你"",""itemid"":""44836827"",""artist"":""G.E.M.邓紫棋""},""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|喜欢你|搜索歌手|邓紫棋|收藏歌曲|上一首|暂停|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
声音太大了,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""我所需要的"",""搜索歌手"",""徐佳莹"",""收藏歌曲"",""上一首"",""播放"",""下一首"",""播放列表""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.811528"",""poi"":""天鹅湖"",""area"":""合肥市蜀山区"",""tel"":"""",""lng"":""117.226528""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreTarget""},""serialNo"":""M1AT020102000007_20170531164826936"",""musicX::default"":{""data"":{""dataInfo"":{""song"":""我所需要的"",""itemid"":""58309403"",""artist"":""徐佳莹""},""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|我所需要的|搜索歌手|徐佳莹|收藏歌曲|上一首|播放|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
给我找一首成都,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""我所需要的"",""搜索歌手"",""徐佳莹"",""收藏歌曲"",""上一首"",""暂停"",""下一首"",""播放列表""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.811528"",""poi"":""天鹅湖"",""area"":""合肥市蜀山区"",""tel"":"""",""lng"":""117.226528""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreTarget""},""serialNo"":""M1AT020102000007_20170531164830235"",""musicX::default"":{""data"":{""dataInfo"":{""song"":""我所需要的"",""itemid"":""58309403"",""artist"":""徐佳莹""},""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|我所需要的|搜索歌手|徐佳莹|收藏歌曲|上一首|暂停|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
