用户说法,user_data
不听邓丽君的了，来首鹿晗唱的甜蜜蜜,返回|主界面|通知栏|媒体库|我的收藏|最近播放|甜蜜蜜|搜索歌手|邓丽君|收藏歌曲|上一首|播放|下一首|播放列表
快进30秒,返回|主界面|通知栏|媒体库|我的收藏|最近播放|甜蜜蜜|搜索歌手|邓丽君|收藏歌曲|上一首|播放|下一首|播放列表
继续播放,返回|主界面|通知栏|媒体库|我的收藏|最近播放|甜蜜蜜|搜索歌手|邓丽君|收藏歌曲|上一首|暂停|下一首|播放列表
郭浩杰的歌 ,返回|主界面|通知栏|媒体库|我的收藏|最近播放|甜蜜蜜|搜索歌手|邓丽君|收藏歌曲|上一首|暂停|下一首|播放列表
我想听他的这样的幸福,返回|主界面|通知栏|媒体库|我的收藏|最近播放|甜蜜蜜|搜索歌手|邓丽君|收藏歌曲|上一首|暂停|下一首|播放列表
收这首歌,返回|主界面|通知栏|媒体库|我的收藏|最近播放|这样的|搜索歌手|黄舒骏|收藏歌曲|上一首|播放|下一首|播放列表
下一首吧,返回|主界面|通知栏|媒体库|我的收藏|最近播放|这样的|搜索歌手|黄舒骏|收藏歌曲|上一首|播放|下一首|播放列表
来一首我想静静 ,返回|主界面|通知栏|媒体库|我的收藏|最近播放|这样的|搜索歌手|朴慧京|收藏歌曲|上一首|暂停|下一首|播放列表
播放张磊的我想静静,返回|主界面|通知栏|媒体库|我的收藏|最近播放|我想静静|搜索歌手|秋裤大叔|收藏歌曲|上一首|播放|下一首|播放列表
暂停，换一个秋裤大叔唱的我想静静,返回|主界面|通知栏|媒体库|我的收藏|最近播放|我想静静|搜索歌手|张雷|收藏歌曲|上一首|播放|下一首|播放列表
单曲播放这首歌曲,返回|主界面|通知栏|媒体库|我的收藏|最近播放|我想静静|搜索歌手|秋裤大叔|收藏歌曲|上一首|播放|下一首|播放列表
添加进入我喜欢的歌单,返回|主界面|通知栏|媒体库|我的收藏|最近播放|我想静静|搜索歌手|秋裤大叔|收藏歌曲|上一首|播放|下一首|播放列表
成龙的歌 ,返回|主界面|通知栏|媒体库|我的收藏|最近播放|我想静静|搜索歌手|秋裤大叔|收藏歌曲|上一首|暂停|下一首|播放列表
我不想听歌了，换一个故事电台吧,返回|主界面|通知栏|媒体库|我的收藏|最近播放|家乡龙眼树|搜索歌手|成龙|收藏歌曲|上一首|播放|下一首|播放列表
保存这个电台,返回|主界面|通知栏|媒体库|我的收藏|最近播放|家乡龙眼树|搜索歌手|成龙|收藏歌曲|上一首|播放|下一首|播放列表
突然间的自我 ,返回|主界面|通知栏|媒体库|我的收藏|最近播放|家乡龙眼树|搜索歌手|成龙|收藏歌曲|上一首|暂停|下一首|播放列表
不要伍佰唱的 ,返回|主界面|通知栏|媒体库|我的收藏|最近播放|家乡龙眼树|搜索歌手|成龙|收藏歌曲|上一首|暂停|下一首|播放列表
换一个现场版的,返回|主界面|通知栏|媒体库|我的收藏|最近播放|家乡龙眼树|搜索歌手|成龙|收藏歌曲|上一首|暂停|下一首|播放列表
这首歌先暂停,返回|主界面|通知栏|媒体库|我的收藏|最近播放|家乡龙眼树|搜索歌手|成龙|收藏歌曲|上一首|暂停|下一首|播放列表
如果这不是爱情这首歌 ,返回|主界面|通知栏|媒体库|我的收藏|最近播放|家乡龙眼树|搜索歌手|成龙|收藏歌曲|上一首|暂停|下一首|播放列表
播放这首歌曲,返回|主界面|通知栏|媒体库|我的收藏|最近播放|家乡龙眼树|搜索歌手|成龙|收藏歌曲|上一首|暂停|下一首|播放列表
换一首歌 ,返回|主界面|通知栏|媒体库|我的收藏|最近播放|家乡龙眼树|搜索歌手|成龙|收藏歌曲|上一首|暂停|下一首|播放列表
再换一首,返回|主界面|通知栏|媒体库|我的收藏|最近播放|上瘾|搜索歌手|收藏歌曲|上一首|播放|下一首|播放列表
有没有其他人唱过这首歌,返回|主界面|通知栏|媒体库|我的收藏|最近播放|搜索歌手|收藏歌曲|上一首|播放|下一首|播放列表
千千阙歌 ,返回|主界面|通知栏|媒体库|我的收藏|最近播放|搜索歌手|收藏歌曲|上一首|播放|下一首|播放列表
这是谁唱的,返回|主界面|通知栏|媒体库|我的收藏|最近播放|搜索歌手|收藏歌曲|上一首|播放|下一首|播放列表
这首歌出自哪个专辑啊,返回|主界面|通知栏|媒体库|我的收藏|最近播放|搜索歌手|收藏歌曲|上一首|播放|下一首|播放列表
听听这个专辑的其他歌曲,返回|主界面|通知栏|媒体库|我的收藏|最近播放|搜索歌手|收藏歌曲|上一首|播放|下一首|播放列表
播放一百个放心 ,返回|主界面|通知栏|媒体库|我的收藏|最近播放|搜索歌手|收藏歌曲|上一首|暂停|下一首|播放列表
我想要的是DJ版的,返回|主界面|通知栏|媒体库|我的收藏|最近播放|一百个放心|搜索歌手|张津涤|收藏歌曲|上一首|播放|下一首|播放列表
换一个其他人唱的这首歌,返回|主界面|通知栏|媒体库|我的收藏|最近播放|一百个放心|搜索歌手|张津涤|收藏歌曲|上一首|播放|下一首|播放列表
收藏到我的歌单,返回|主界面|通知栏|媒体库|我的收藏|最近播放|一百个放心|搜索歌手|网络歌手|收藏歌曲|上一首|播放|下一首|播放列表
播放背叛 ,返回|主界面|通知栏|媒体库|我的收藏|最近播放|一百个放心|搜索歌手|网络歌手|收藏歌曲|上一首|播放|下一首|播放列表
不要曹格的，我要听女生版的,返回|主界面|通知栏|媒体库|我的收藏|最近播放|背叛|搜索歌手|曹格|收藏歌曲|上一首|播放|下一首|播放列表
声音小一点,返回|主界面|通知栏|媒体库|我的收藏|最近播放|背叛|搜索歌手|张信哲|收藏歌曲|上一首|播放|下一首|播放列表
我要把这首歌分享到朋友圈,返回|主界面|通知栏|媒体库|我的收藏|最近播放|背叛|搜索歌手|张信哲|收藏歌曲|上一首|暂停|下一首|播放列表
我要听爱情这杯酒谁喝都得醉 ,返回|主界面|通知栏|媒体库|我的收藏|最近播放|背叛|搜索歌手|张信哲|收藏歌曲|上一首|暂停|下一首|播放列表
播放这首歌的MV可以么,返回|主界面|通知栏|媒体库|我的收藏|最近播放|爱情这杯酒谁喝都得醉|搜索歌手|闫旭|收藏歌曲|上一首|播放|下一首|播放列表
等下，先暂停一下,返回|主界面|通知栏|媒体库|我的收藏|最近播放|爱情这杯酒谁喝都得醉|搜索歌手|闫旭|收藏歌曲|上一首|播放|下一首|播放列表
快进到高唱部分,返回|主界面|通知栏|媒体库|我的收藏|最近播放|爱情这杯酒谁喝都得醉|搜索歌手|闫旭|收藏歌曲|上一首|暂停|下一首|播放列表
关闭音乐,返回|主界面|通知栏|媒体库|我的收藏|最近播放|爱情这杯酒谁喝都得醉|搜索歌手|闫旭|收藏歌曲|上一首|暂停|下一首|播放列表
播放刘德华的歌曲 ,返回|主界面|通知栏|电话|电台|导航|音乐|设置|应用列表
来收他的忘情水,返回|主界面|通知栏|媒体库|我的收藏|最近播放|掌声响起|搜索歌手|刘德华|收藏歌曲|上一首|播放|下一首|播放列表
下一首吧,返回|主界面|通知栏|媒体库|我的收藏|最近播放|搜索歌手|刘德华|收藏歌曲|上一首|播放|下一首|播放列表
把这首歌加入播放列表,返回|主界面|通知栏|媒体库|我的收藏|最近播放|掌声响起|搜索歌手|刘德华|收藏歌曲|上一首|暂停|下一首|播放列表
我想听曾经的你 ,返回|主界面|通知栏|媒体库|我的收藏|最近播放|掌声响起|搜索歌手|刘德华|收藏歌曲|上一首|暂停|下一首|播放列表
是许巍的么,返回|主界面|通知栏|媒体库|我的收藏|最近播放|曾经的你|搜索歌手|许巍|收藏歌曲|上一首|播放|下一首|播放列表
播放许巍的其他歌曲,返回|主界面|通知栏|媒体库|我的收藏|最近播放|泪的告白|搜索歌手|许巍|收藏歌曲|上一首|播放|下一首|播放列表
换下一曲吧,返回|主界面|通知栏|媒体库|我的收藏|最近播放|是我想太多|搜索歌手|许巍|收藏歌曲|上一首|播放|下一首|播放列表
屏幕调暗一点,返回|主界面|通知栏|媒体库|我的收藏|最近播放|搜索歌手|少女时代|收藏歌曲|上一首|播放|下一首|播放列表
给我点一首成都的歌曲 ,返回|主界面|通知栏|媒体库|我的收藏|最近播放|搜索歌手|少女时代|收藏歌曲|上一首|播放|下一首|播放列表
这首歌谁唱的呀,返回|主界面|通知栏|媒体库|我的收藏|最近播放|成都|搜索歌手|赵雷|收藏歌曲|上一首|播放|下一首|播放列表
查找相似单曲,返回|主界面|通知栏|媒体库|我的收藏|最近播放|成都|搜索歌手|赵雷|收藏歌曲|上一首|播放|下一首|播放列表
这首又是谁唱的,返回|主界面|通知栏|媒体库|我的收藏|最近播放|成都|搜索歌手|赵雷|收藏歌曲|上一首|暂停|下一首|播放列表
加入我的歌单,返回|主界面|通知栏|媒体库|我的收藏|最近播放|成都|搜索歌手|赵雷|收藏歌曲|上一首|暂停|下一首|播放列表
我要听云飞的歌 ,返回|主界面|通知栏|媒体库|我的收藏|最近播放|成都|搜索歌手|赵雷|收藏歌曲|上一首|暂停|下一首|播放列表
换首他的窗外,返回|主界面|通知栏|媒体库|我的收藏|最近播放|梦中的妈妈|搜索歌手|云飞|收藏歌曲|上一首|播放|下一首|播放列表
显示歌词呀,返回|主界面|通知栏|媒体库|我的收藏|最近播放|窗外|搜索歌手|李琛|收藏歌曲|上一首|播放|下一首|播放列表
再放一遍这首歌,返回|主界面|通知栏|媒体库|我的收藏|最近播放|窗外|搜索歌手|李琛|收藏歌曲|上一首|播放|下一首|播放列表
播放U盘音乐，平凡之路 ,返回|主界面|通知栏|媒体库|我的收藏|最近播放|窗外|搜索歌手|李琛|收藏歌曲|上一首|暂停|下一首|播放列表
平凡之路有DJ版的吗,返回|主界面|通知栏|媒体库|我的收藏|最近播放|窗外|搜索歌手|李琛|收藏歌曲|上一首|暂停|下一首|播放列表
收藏进入歌单,返回|主界面|通知栏|媒体库|我的收藏|最近播放|窗外|搜索歌手|李琛|收藏歌曲|上一首|播放|下一首|播放列表
播放刚好遇见你 ,返回|主界面|通知栏|媒体库|我的收藏|最近播放|窗外|搜索歌手|李琛|收藏歌曲|上一首|播放|下一首|播放列表
我要翻唱版的,返回|主界面|通知栏|媒体库|我的收藏|最近播放|窗外|搜索歌手|李琛|收藏歌曲|上一首|播放|下一首|播放列表
这个谁唱的,返回|主界面|通知栏|媒体库|我的收藏|最近播放|八九十|搜索歌手|卫兰|收藏歌曲|上一首|播放|下一首|播放列表
听听他的其他歌,返回|主界面|通知栏|媒体库|我的收藏|最近播放|八九十|搜索歌手|卫兰|收藏歌曲|上一首|暂停|下一首|播放列表
不错，添加到我喜欢的歌中,返回|主界面|通知栏|媒体库|我的收藏|最近播放|就算世界无童话|搜索歌手|卫兰|收藏歌曲|上一首|播放|下一首|播放列表
给我搜个周润发的歌 ,返回|主界面|通知栏|媒体库|我的收藏|最近播放|就算世界无童话|搜索歌手|卫兰|收藏歌曲|上一首|播放|下一首|播放列表
要他的粤语歌曲,返回|主界面|通知栏|媒体库|我的收藏|最近播放|就算世界无童话|搜索歌手|卫兰|收藏歌曲|上一首|暂停|下一首|播放列表
快进一下,返回|主界面|通知栏|媒体库|我的收藏|最近播放|就算世界无童话|搜索歌手|卫兰|收藏歌曲|上一首|播放|下一首|播放列表
换一首吧,返回|主界面|通知栏|媒体库|我的收藏|最近播放|就算世界无童话|搜索歌手|卫兰|收藏歌曲|上一首|暂停|下一首|播放列表
爱你一万年 ,返回|主界面|通知栏|媒体库|我的收藏|最近播放|祷告|搜索歌手|陈佩廷|收藏歌曲|上一首|播放|下一首|播放列表
要女生唱的,返回|主界面|通知栏|媒体库|我的收藏|最近播放|祷告|搜索歌手|陈佩廷|收藏歌曲|上一首|暂停|下一首|播放列表
有没有现场的,返回|主界面|通知栏|媒体库|我的收藏|最近播放|喜欢你|搜索歌手|邓紫棋|收藏歌曲|上一首|播放|下一首|播放列表
好了，休眠吧,返回|主界面|通知栏|媒体库|我的收藏|最近播放|喜欢你|搜索歌手|邓紫棋|收藏歌曲|上一首|播放|下一首|播放列表
播放永远 ,返回|主界面|通知栏|媒体库|我的收藏|最近播放|喜欢你|搜索歌手|邓紫棋|收藏歌曲|上一首|暂停|下一首|播放列表
声音太大了,返回|主界面|通知栏|媒体库|我的收藏|最近播放|永远|搜索歌手|张靓颖|收藏歌曲|上一首|播放|下一首|播放列表
换个柔情点的歌,返回|主界面|通知栏|媒体库|我的收藏|最近播放|永远|搜索歌手|张靓颖|收藏歌曲|上一首|暂停|下一首|播放列表
暂停暂停,返回|主界面|通知栏|媒体库|我的收藏|最近播放|放手你的爱|搜索歌手|柔情|收藏歌曲|上一首|播放|下一首|播放列表
歌曲爱拼才会赢 ,返回|主界面|通知栏|媒体库|我的收藏|最近播放|放手你的爱|搜索歌手|柔情|收藏歌曲|上一首|播放|下一首|播放列表
这首歌出自哪个专辑啊,返回|主界面|通知栏|媒体库|我的收藏|最近播放|爱拼才会赢|搜索歌手|卓依婷|收藏歌曲|上一首|播放|下一首|播放列表
不要粤语版的,返回|主界面|通知栏|媒体库|我的收藏|最近播放|爱拼才会赢|搜索歌手|卓依婷|收藏歌曲|上一首|播放|下一首|播放列表
加入播放列表,返回|主界面|通知栏|媒体库|我的收藏|最近播放|爱拼才会赢|搜索歌手|卓依婷|收藏歌曲|上一首|播放|下一首|播放列表
我要听音乐 ,返回|主界面|通知栏|媒体库|我的收藏|最近播放|爱拼才会赢|搜索歌手|叶启田|收藏歌曲|上一首|播放|下一首|播放列表
不要这首，播放音乐排行榜里的,返回|主界面|通知栏|媒体库|我的收藏|最近播放|当你听我说|搜索歌手|胡夏|收藏歌曲|上一首|播放|下一首|播放列表
下一曲,返回|主界面|通知栏|媒体库|我的收藏|最近播放|排行榜|搜索歌手|黎明|收藏歌曲|上一首|播放|下一首|播放列表
怪好听的，下载,返回|主界面|通知栏|媒体库|我的收藏|最近播放|排行榜|搜索歌手|佚名|收藏歌曲|上一首|暂停|下一首|播放列表
张杰的，我想听一战张杰的 ,返回|主界面|通知栏|媒体库|我的收藏|最近播放|排行榜|搜索歌手|佚名|收藏歌曲|上一首|暂停|下一首|播放列表
要我是歌手里面他唱的现场版的,返回|主界面|通知栏|媒体库|我的收藏|最近播放|排行榜|搜索歌手|佚名|收藏歌曲|上一首|暂停|下一首|播放列表
